adoption_align_mult,adoption_base_vote,adoption_portfolio_mult,adoption_status_mult,authority,contract_org_type,domain,funding_class_penalty,funding_color_weight,funding_source,gate,gate_class_penalty,gate_dependency_mult,gate_domain_mult,gate_evidence_mult,gate_exec_mult,gate_latency_boost,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_sponsor_mult,gate_stage_age,gate_status_mult,gate_support_mult,gate_test_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
,,,,Title10,,C2_JADC2,,,ProgramBase,test,0.0,1.0,1.0,0.8,,1.0,1.0,1.0,0.55,0.44,1.0,,0,1.0,,1.0,ISR,NonKinetic,0,,,,favorable_with_caveats,favorable_with_caveats,,,GovLab,pass,LM,NRL,AF_BA5_001,18,Air Force,POC-User,vulnerability_test,1,3
,,,,Title10;Title50,,Sensors,0.0,0.75,POM,funding,,,1.0,,,1.02,0.690412,1.0,0.23625,0.172761,1.0,1.18,1,1.0,0.88,,CBRNE,Kinetic,1,,,,favorable,,,,Commercial,fail,NG,NAVWAR,CBDP_BA4_001,25,CBDP,POC-User,functional_test,1,3
,,,,Title10,,Medical,0.0,0.75,POM,funding,,,1.0,,,1.02,0.728769,1.0,0.23625,0.182359,1.0,1.18,1,1.0,0.88,,Medical,NonKinetic,1,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DEVCOM,DHA_BA4_001,27,DHA,Agency,functional_test,1,4
,,,,Title10,,Missile_Defense,0.0,0.75,UFR,funding,,,1.0,,,1.04,0.6859,1.0,0.18375,0.136109,1.0,1.18,2,1.0,0.88,,ISR,Kinetic,2,,,,favorable,,,,Commercial,fail,Boeing,DARPA,0603888C,5,MDA,Service HQ,operational_test,2,5
,,,,Title10,,Autonomy_UxS,,,ProgramBase,test,0.0,1.0,1.0,0.725,,1.04,0.855,1.0,0.55,0.354568,1.0,,2,1.0,,1.0,ISR,Kinetic,2,,,,favorable_with_caveats,favorable_with_caveats,,,GovContractor,pass,LM,AFLCMC,NAVY_BA3_001,12,Navy,Agency,functional_test,2,4
,,,,Title10,,Autonomy_UxS,0.0,1.0,ProgramBase,funding,,,1.0,,,1.02,0.577125,1.0,0.4,0.244509,1.0,1.18,1,1.0,0.88,,ISR,NonKinetic,1,,,,favorable,,,,Commercial,fail,Leidos,NAVWAR,AF_BA3_001,16,Air Force,Agency,prototype_demo,2,4
,,,,Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.02,0.765,1.0,0.2625,0.212694,1.0,1.18,1,1.0,0.88,,ISR,NonKinetic,1,,,,favorable_with_caveats,,,,GovLab,fail,LM,NRL,AF_BA5_001,18,Air Force,POC-User,operational_test,2,3
,,,,Title10;Title50,,Sensors,0.0,0.75,POM,funding,,,1.0,,,1.04,0.4536,1.0,0.23625,0.115729,1.0,1.18,2,1.0,0.88,,CBRNE,Kinetic,2,,,,favorable,,,,Commercial,fail,NG,NAVWAR,CBDP_BA4_001,25,CBDP,POC-User,functional_test,2,3
,,,,Title10,,Medical,0.0,0.75,POM,funding,,,1.0,,,1.04,0.516375,1.0,0.23625,0.131745,1.0,1.18,2,1.0,0.88,,Medical,NonKinetic,2,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DEVCOM,DHA_BA4_001,27,DHA,Agency,functional_test,2,4
,,,,Title10,,Missile_Defense,0.0,0.75,UFR,funding,,,1.0,,,1.06,0.5103,1.0,0.18375,0.10321,1.0,1.18,3,1.0,0.88,,ISR,Kinetic,3,,,,favorable,,,,Commercial,fail,Boeing,DARPA,0603888C,5,MDA,Service HQ,operational_test,3,5
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.02,0.6137,1.0,0.2625,0.170628,1.0,1.18,1,1.0,0.88,,ISR,Kinetic,1,,,,favorable_with_caveats,,,,GovContractor,fail,LM,AFLCMC,NAVY_BA3_001,12,Navy,Agency,vulnerability_test,3,4
,,,,Title10,,EW,0.0,0.75,Partner,attempt,,,1.0,,,1.02,0.6137,1.0,0.2625,0.170628,1.0,1.18,1,1.0,0.88,,SIGINT,Kinetic,,,,,not_conducted,,,,GovContractor,start,None,DEVCOM,NAVY_BA4_001,13,Navy,Service HQ,,3,2
,,,,Title10,,EW,0.0,0.75,Partner,funding,,,1.0,,,1.0,0.9,1.0,0.196875,0.183991,1.0,1.18,0,1.0,0.88,,SIGINT,Kinetic,0,,,,not_conducted,,,,GovContractor,fail,None,DEVCOM,NAVY_BA4_001,13,Navy,Service HQ,functional_test,3,2
,,,,Title10,,Autonomy_UxS,0.0,1.0,ProgramBase,funding,,,1.0,,,1.04,0.4,1.0,0.4,0.17279,1.0,1.18,2,1.0,0.88,,ISR,NonKinetic,2,,,,favorable,,,,Commercial,fail,Leidos,NAVWAR,AF_BA3_001,16,Air Force,Agency,prototype_demo,3,4
,,,,Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.04,0.5054,1.0,0.2625,0.143272,1.0,1.18,2,1.0,0.88,,ISR,NonKinetic,2,,,,favorable_with_caveats,,,,GovLab,fail,LM,NRL,AF_BA5_001,18,Air Force,POC-User,operational_test,3,3
,,,,Title10;Title50,,Sensors,0.0,0.75,POM,funding,,,1.0,,,1.06,0.4,1.0,0.23625,0.104017,1.0,1.18,3,1.0,0.88,,CBRNE,Kinetic,3,,,,favorable,,,,Commercial,fail,NG,NAVWAR,CBDP_BA4_001,25,CBDP,POC-User,functional_test,3,3
,,,,Title10,,Medical,0.0,0.75,POM,funding,,,1.0,,,1.06,0.4,1.0,0.23625,0.104017,1.0,1.18,3,1.0,0.88,,Medical,NonKinetic,3,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DEVCOM,DHA_BA4_001,27,DHA,Agency,functional_test,3,4
,,,,Title10,Commercial,Missile_Defense,,,UFR,contracting,0.0,,1.0,,1.0,1.08,0.50575,,0.6,0.327726,,,4,1.0,,,ISR,Kinetic,4,,,,favorable,,,,Commercial,fail,Boeing,DARPA,0603888C,5,MDA,Service HQ,operational_test,4,5
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.04,0.401625,1.0,0.2625,0.113854,1.0,1.18,2,1.0,0.88,,ISR,Kinetic,2,,,,favorable_with_caveats,,,,GovContractor,fail,LM,AFLCMC,NAVY_BA3_001,12,Navy,Agency,vulnerability_test,4,4
,,,,Title10,GovContractor,EW,,,Partner,contracting,0.0,,1.0,,1.0,1.02,0.722,,0.65,0.478686,,,1,1.0,,,SIGINT,Kinetic,1,,,,favorable,,,,GovContractor,fail,None,DEVCOM,NAVY_BA4_001,13,Navy,Service HQ,functional_test,4,2
,,,,Title10,GovContractor,Test_Ranges,,,Partner_CoDev,attempt,0.0,,1.0,,1.0,1.02,0.722,,0.65,0.478686,,,1,1.0,,,NA,NonKinetic,,,,,not_conducted,,,,Commercial,start,NG,AFLCMC,NAVY_BA6_001,14,Navy,CCMD,,4,4
,,,,Title10,,Test_Ranges,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.0,0.7,1.0,0.223125,0.162185,1.0,1.18,0,1.0,0.88,,NA,NonKinetic,0,,,,favorable,,,,Commercial,fail,NG,AFLCMC,NAVY_BA6_001,14,Navy,CCMD,operational_test,4,4
,,,,Title10,,Autonomy_UxS,0.0,1.0,ProgramBase,funding,,,1.0,,,1.06,0.4,1.0,0.4,0.176113,1.0,1.18,3,1.0,0.88,,ISR,NonKinetic,3,,,,favorable,,,,Commercial,fail,Leidos,NAVWAR,AF_BA3_001,16,Air Force,Agency,prototype_demo,4,4
,,,,Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.06,0.4,1.0,0.2625,0.115574,1.0,1.18,3,1.0,0.88,,ISR,NonKinetic,3,,,,favorable_with_caveats,,,,GovLab,fail,LM,NRL,AF_BA5_001,18,Air Force,POC-User,operational_test,4,3
,,,,Title10;Title50,,Sensors,0.0,0.75,POM,funding,,,1.0,,,1.08,0.4,1.0,0.23625,0.105979,1.0,1.18,4,1.0,0.88,,CBRNE,Kinetic,4,,,,favorable,,,,Commercial,fail,NG,NAVWAR,CBDP_BA4_001,25,CBDP,POC-User,functional_test,4,3
,,,,Title10,,Medical,0.0,0.75,ProgramBase,attempt,,,1.0,,,1.08,0.4,1.0,0.23625,0.105979,1.0,1.18,4,1.0,0.88,,Medical,NonKinetic,,,,,not_conducted,,,,GovContractor,start,None,AFLCMC,DHA_BA2_001,26,DHA,POC-User,,4,3
,,,,Title10,,Medical,0.0,1.0,ProgramBase,funding,,,1.0,,,1.0,0.42,1.0,0.4,0.174451,1.0,1.18,0,1.0,0.88,,Medical,NonKinetic,0,,,,not_conducted,,,,GovContractor,fail,None,AFLCMC,DHA_BA2_001,26,DHA,POC-User,feasibility,4,3
,,,,Title10,,Medical,0.0,0.75,POM,funding,,,1.0,,,1.08,0.4,1.0,0.23625,0.105979,1.0,1.18,4,1.0,0.88,,Medical,NonKinetic,4,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DEVCOM,DHA_BA4_001,27,DHA,Agency,functional_test,4,4
,,,,Title10,,Test_Ranges,0.0,0.75,Partner,attempt,,,1.0,,,1.08,0.4,1.0,0.23625,0.105979,1.0,1.18,4,1.0,0.88,,NA,NonKinetic,,,,,not_conducted,,,,Commercial,start,LM,AFLCMC,ARMY_BA6_001,33,Army,Agency,,4,4
,,,,Title10,,Test_Ranges,0.0,0.75,Partner,funding,,,1.0,,,1.0,0.63175,1.0,0.196875,0.129152,1.0,1.18,0,1.0,0.88,,NA,NonKinetic,0,,,,favorable,,,,Commercial,fail,LM,AFLCMC,ARMY_BA6_001,33,Army,Agency,operational_test,4,4
,,,,Title10,,Missile_Defense,0.0,0.75,UFR,funding,,,1.0,,,1.1,0.4,1.0,0.18375,0.083955,1.0,1.18,5,1.0,0.88,,ISR,Kinetic,5,,,,favorable,,,,Commercial,fail,Boeing,DARPA,0603888C,5,MDA,Service HQ,operational_test,5,5
,,,,Title10,,Foundational_Science,0.0,0.75,Partner,attempt,,,1.0,,,1.1,0.4,1.0,0.18375,0.083955,1.0,1.18,5,1.0,0.88,,NA,Kinetic,,,,,not_conducted,,,,GovLab,start,Leidos,NRL,ARMY_BA2_001,7,Army,POC-User,,5,4
,,,,Title10,,Foundational_Science,0.0,1.0,Partner,funding,,,1.0,,,1.0,0.63,1.0,0.3,0.196258,1.0,1.18,0,1.0,0.88,,NA,Kinetic,0,,,,favorable,,,,GovLab,fail,Leidos,NRL,ARMY_BA2_001,7,Army,POC-User,feasibility,5,4
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.06,0.4,1.0,0.2625,0.115574,1.0,1.18,3,1.0,0.88,,ISR,Kinetic,3,,,,favorable_with_caveats,,,,GovContractor,fail,LM,AFLCMC,NAVY_BA3_001,12,Navy,Agency,vulnerability_test,5,4
,,,,Title10,,EW,,,Partner,test,0.0,1.0,1.0,0.775,,1.04,0.81,1.0,0.58,0.378659,1.0,,2,1.0,,1.0,SIGINT,Kinetic,2,,,,favorable,favorable,,,GovContractor,fail,None,DEVCOM,NAVY_BA4_001,13,Navy,Service HQ,functional_test,5,2
,,,,Title10,,Test_Ranges,,,Partner_CoDev,test,0.0,1.0,1.0,0.8,,1.02,0.855,1.0,0.56,0.390701,1.0,,1,1.0,,1.0,NA,NonKinetic,1,,,,favorable,favorable,,,Commercial,fail,NG,AFLCMC,NAVY_BA6_001,14,Navy,CCMD,operational_test,5,4
,,,,Title10,,Autonomy_UxS,0.0,1.0,ProgramBase,funding,,,1.0,,,1.08,0.4,1.0,0.4,0.179436,1.0,1.18,4,1.0,0.88,,ISR,NonKinetic,4,,,,favorable,,,,Commercial,fail,Leidos,NAVWAR,AF_BA3_001,16,Air Force,Agency,prototype_demo,5,4
,,,,Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.08,0.4,1.0,0.2625,0.117755,1.0,1.18,4,1.0,0.88,,ISR,NonKinetic,4,,,,favorable_with_caveats,,,,GovLab,fail,LM,NRL,AF_BA5_001,18,Air Force,POC-User,operational_test,5,3
,,,,Title10;Title50,,Sensors,0.0,0.75,POM,funding,,,1.0,,,1.1,0.4,1.0,0.23625,0.107942,1.0,1.18,5,1.0,0.88,,CBRNE,Kinetic,5,,,,favorable,,,,Commercial,fail,NG,NAVWAR,CBDP_BA4_001,25,CBDP,POC-User,functional_test,5,3
,,,,Title10,,Medical,0.0,1.0,ProgramBase,funding,,,1.0,,,1.02,0.4,1.0,0.4,0.169467,1.0,1.18,1,1.0,0.88,,Medical,NonKinetic,1,,,,favorable_with_caveats,,,,GovContractor,fail,None,AFLCMC,DHA_BA2_001,26,DHA,POC-User,feasibility,5,3
,,,,Title10,GovLab,Medical,,,POM,contracting,0.0,,1.0,,1.0,1.1,0.4,,0.6,0.264,,,5,1.0,,,Medical,NonKinetic,5,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DEVCOM,DHA_BA4_001,27,DHA,Agency,functional_test,5,4
,,,,Title10,,Test_Ranges,0.0,0.75,Partner,funding,,,1.0,,,1.02,0.480462,1.0,0.196875,0.100188,1.0,1.18,1,1.0,0.88,,NA,NonKinetic,1,,,,favorable,,,,Commercial,fail,LM,AFLCMC,ARMY_BA6_001,33,Army,Agency,operational_test,5,4
,,,,Title10,,Strike,0.0,0.75,ProgramBase,attempt,,,1.0,,,1.02,0.480462,1.0,0.196875,0.100188,1.0,1.18,1,1.0,0.88,,ISR,NonKinetic,,,,,not_conducted,,,,GovContractor,start,LM,DARPA,0603892C,4,MDA,Agency,,6,3
,,,,Title10,,Strike,0.0,0.75,ProgramBase,funding,,,1.0,,,1.0,0.49,1.0,0.2625,0.133564,1.0,1.18,0,1.0,0.88,,ISR,NonKinetic,0,,,,favorable,,,,GovContractor,fail,LM,DARPA,0603892C,4,MDA,Agency,functional_test,6,3
,,,,Title10,,Missile_Defense,0.0,0.75,UFR,funding,,,1.0,,,1.12,0.4,1.0,0.18375,0.085481,1.0,1.18,6,1.0,0.88,,ISR,Kinetic,6,,,,favorable,,,,Commercial,fail,Boeing,DARPA,0603888C,5,MDA,Service HQ,operational_test,6,5
,,,,Title10,,Foundational_Science,0.0,1.0,Partner,funding,,,1.0,,,1.02,0.5054,1.0,0.3,0.160591,1.0,1.18,1,1.0,0.88,,NA,Kinetic,1,,,,favorable,,,,GovLab,fail,Leidos,NRL,ARMY_BA2_001,7,Army,POC-User,feasibility,6,4
,,,,Title10,,Land_Warfare,0.0,1.0,ProgramBase,attempt,,,1.0,,,1.02,0.5054,1.0,0.3,0.160591,1.0,1.18,1,1.0,0.88,,ISR,Kinetic,,,,,not_conducted,,,,GovContractor,start,None,PEO C4I,ARMY_BA3_001,8,Army,Agency,,6,2
,,,,Title10,,Land_Warfare,0.0,1.0,ProgramBase,funding,,,1.0,,,1.0,0.49,1.0,0.4,0.203526,1.0,1.18,0,1.0,0.88,,ISR,Kinetic,0,,,,not_conducted,,,,GovContractor,fail,None,PEO C4I,ARMY_BA3_001,8,Army,Agency,prototype_demo,6,2
,,,,Title10,,C2_JADC2,0.0,1.0,ProgramBase,attempt,,,1.0,,,1.0,0.49,1.0,0.4,0.203526,1.0,1.18,0,1.0,0.88,,ISR,NonKinetic,,,,,not_conducted,,,,Commercial,start,Boeing,AFLCMC,ARMY_BA5_001,10,Army,Agency,,6,2
,,,,Title10,,C2_JADC2,,,ProgramBase,legal,,,,,,,,,,,,,,,,,ISR,NonKinetic,0,0.334,0.48,0.24,unfavorable,,1.0,0.136,Commercial,unfavorable,Boeing,AFLCMC,ARMY_BA5_001,10,Army,Agency,vulnerability_test,6,2
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.08,0.4,1.0,0.2625,0.117755,1.0,1.18,4,1.0,0.88,,ISR,Kinetic,4,,,,favorable_with_caveats,,,,GovContractor,fail,LM,AFLCMC,NAVY_BA3_001,12,Navy,Agency,vulnerability_test,6,4
,,,,Title10,,EW,0.0,0.75,Partner,funding,,,1.0,,,1.06,0.4,1.0,0.196875,0.08668,1.0,1.18,3,1.0,0.88,,SIGINT,Kinetic,3,,,,favorable,,,,GovContractor,fail,None,DEVCOM,NAVY_BA4_001,13,Navy,Service HQ,functional_test,6,2
,,,,Title10,,Test_Ranges,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.04,0.4788,1.0,0.223125,0.115372,1.0,1.18,2,1.0,0.88,,NA,NonKinetic,2,,,,favorable,,,,Commercial,fail,NG,AFLCMC,NAVY_BA6_001,14,Navy,CCMD,operational_test,6,4
,,,,Title10,,Autonomy_UxS,,,ProgramBase,test,0.0,1.0,1.0,0.725,,1.1,0.4725,1.0,0.71,0.267541,1.0,,5,1.0,,1.0,ISR,NonKinetic,5,,,,favorable,favorable,,,Commercial,pass,Leidos,NAVWAR,AF_BA3_001,16,Air Force,Agency,prototype_demo,6,5
,,,,Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.1,0.4,1.0,0.2625,0.119935,1.0,1.18,5,1.0,0.88,,ISR,NonKinetic,5,,,,favorable_with_caveats,,,,GovLab,fail,LM,NRL,AF_BA5_001,18,Air Force,POC-User,operational_test,6,3
,,,,Title10;Title50,,Biotechnology,0.0,0.75,UFR,attempt,,,1.0,,,1.1,0.4,1.0,0.2625,0.119935,1.0,1.18,5,1.0,0.88,,CBRNE,Kinetic,,,,,not_conducted,,,,GovLab,start,None,PEO C4I,CBDP_BA3_001,24,CBDP,Agency,,6,2
,,,,Title10;Title50,,Biotechnology,,,UFR,test,0.0,1.0,1.0,0.725,,1.0,0.95,1.0,0.6,0.41325,1.0,,0,1.0,,1.0,CBRNE,Kinetic,0,,,,favorable_with_caveats,favorable_with_caveats,,,GovLab,fail,None,PEO C4I,CBDP_BA3_001,24,CBDP,Agency,prototype_demo,6,2
,,,,Title10;Title50,,Sensors,0.0,0.75,POM,funding,,,1.0,,,1.12,0.4,1.0,0.23625,0.109904,1.0,1.18,6,1.0,0.88,,CBRNE,Kinetic,6,,,,favorable,,,,Commercial,fail,NG,NAVWAR,CBDP_BA4_001,25,CBDP,POC-User,functional_test,6,3
,,,,Title10,,Medical,0.0,1.0,ProgramBase,funding,,,1.0,,,1.04,0.4,1.0,0.4,0.17279,1.0,1.18,2,1.0,0.88,,Medical,NonKinetic,2,,,,favorable_with_caveats,,,,GovContractor,fail,None,AFLCMC,DHA_BA2_001,26,DHA,POC-User,feasibility,6,3
,,,,Title10,,Medical,0.0,0.75,POM,funding,,,1.0,,,1.12,0.4,1.0,0.23625,0.109904,1.0,1.18,6,1.0,0.88,,Medical,NonKinetic,6,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DEVCOM,DHA_BA4_001,27,DHA,Agency,functional_test,6,4
,,,,Title10,,Test_Ranges,0.0,0.75,Partner,funding,,,1.0,,,1.04,0.4,1.0,0.196875,0.085045,1.0,1.18,2,1.0,0.88,,NA,NonKinetic,2,,,,favorable,,,,Commercial,fail,LM,AFLCMC,ARMY_BA6_001,33,Army,Agency,operational_test,6,4
,,,,Title10,,Air_Dominance,0.0,0.75,POM,attempt,,,1.0,,,1.04,0.4,1.0,0.196875,0.085045,1.0,1.18,2,1.0,0.88,,NA,NonKinetic,,,,,not_conducted,,,,GovLab,start,Leidos,DEVCOM,AF_BA2_002,38,Air Force,POC-User,,6,4
,,,,Title10,,Air_Dominance,,,POM,legal,,,,,,,,,,,,,,,,,NA,NonKinetic,0,0.30075,0.5275,0.145,unfavorable,,1.0,0.12175,GovLab,unfavorable,Leidos,DEVCOM,AF_BA2_002,38,Air Force,POC-User,feasibility,6,4
,,,,Title10,,Strike,0.0,0.75,ProgramBase,funding,,,1.0,,,1.02,0.442225,1.0,0.2625,0.122953,1.0,1.18,1,1.0,0.88,,ISR,NonKinetic,1,,,,favorable,,,,GovContractor,fail,LM,DARPA,0603892C,4,MDA,Agency,functional_test,7,3
,,,,Title10,,Missile_Defense,0.0,0.75,UFR,funding,,,1.0,,,1.14,0.4,1.0,0.18375,0.087008,1.0,1.18,7,1.0,0.88,,ISR,Kinetic,7,,,,favorable,,,,Commercial,fail,Boeing,DARPA,0603888C,5,MDA,Service HQ,operational_test,7,5
,,,,Title10,,Foundational_Science,0.0,1.0,Partner,funding,,,1.0,,,1.04,0.4,1.0,0.3,0.129592,1.0,1.18,2,1.0,0.88,,NA,Kinetic,2,,,,favorable,,,,GovLab,fail,Leidos,NRL,ARMY_BA2_001,7,Army,POC-User,feasibility,7,4
,,,,Title10,,Land_Warfare,0.0,1.0,ProgramBase,funding,,,1.0,,,1.02,0.442225,1.0,0.4,0.187356,1.0,1.18,1,1.0,0.88,,ISR,Kinetic,1,,,,favorable,,,,GovContractor,fail,None,PEO C4I,ARMY_BA3_001,8,Army,Agency,prototype_demo,7,2
,,,,Title10,,Maritime_Warfare,0.0,1.0,ProgramBase,attempt,,,1.0,,,1.02,0.442225,1.0,0.4,0.187356,1.0,1.18,1,1.0,0.88,,NA,Kinetic,,,,,not_conducted,,,,GovLab,start,Boeing,NRL,NAVY_BA2_001,11,Navy,POC-User,,7,4
,,,,Title10,,Maritime_Warfare,,,ProgramBase,legal,,,,,,,,,,,,,,,,,NA,Kinetic,0,0.3465,0.455,0.19,unfavorable,,1.0,0.1485,GovLab,unfavorable,Boeing,NRL,NAVY_BA2_001,11,Navy,POC-User,feasibility,7,4
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.1,0.4,1.0,0.2625,0.119935,1.0,1.18,5,1.0,0.88,,ISR,Kinetic,5,,,,favorable_with_caveats,,,,GovContractor,fail,LM,AFLCMC,NAVY_BA3_001,12,Navy,Agency,vulnerability_test,7,4
,,,,Title10,,EW,0.0,0.75,Partner,funding,,,1.0,,,1.08,0.4,1.0,0.196875,0.088316,1.0,1.18,4,1.0,0.88,,SIGINT,Kinetic,4,,,,favorable,,,,GovContractor,fail,None,DEVCOM,NAVY_BA4_001,13,Navy,Service HQ,functional_test,7,2
,,,,Title10,,Test_Ranges,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.06,0.4,1.0,0.223125,0.098238,1.0,1.18,3,1.0,0.88,,NA,NonKinetic,3,,,,favorable,,,,Commercial,fail,NG,AFLCMC,NAVY_BA6_001,14,Navy,CCMD,operational_test,7,4
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.02,0.4,1.0,0.2625,0.111213,1.0,1.18,1,1.0,0.88,,ISR,NonKinetic,1,,,,favorable,,,,Commercial,fail,Leidos,NAVWAR,AF_BA3_001,16,Air Force,Agency,functional_test,7,5
