adoption_align_mult,adoption_base_vote,adoption_portfolio_mult,adoption_status_mult,authority,contract_org_type,domain,funding_class_penalty,funding_color_weight,funding_source,gate,gate_class_penalty,gate_dependency_mult,gate_domain_mult,gate_evidence_mult,gate_exec_mult,gate_latency_boost,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_sponsor_mult,gate_stage_age,gate_status_mult,gate_support_mult,gate_test_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
,,,,Title10;Title50,,Biotechnology,,,ProgramBase,attempt,0.0,1.0,1.0,0.725,,1.0,0.856781,1.0,0.78,0.48451,1.0,,0,1.0,,1.0,CBRNE,Kinetic,,,,,not_conducted,favorable,,,GovContractor,start,None,DEVCOM,CBDP_BA3_001,24,CBDP,CCMD,,2,4
,,,,Title10;Title50,,Biotechnology,0.0,1.0,ProgramBase,funding,,,1.0,,,1.0,0.8,1.0,0.5,0.472,1.0,1.18,0,1.0,1.0,,CBRNE,Kinetic,0,,,,favorable_with_caveats,,,,GovContractor,fail,None,DEVCOM,CBDP_BA3_001,24,CBDP,CCMD,prototype_demo,2,4
,,,,Title10,,Air_Dominance,,,Partner_CoDev,test,0.0,1.0,1.0,0.725,,1.02,0.791395,1.0,0.75,0.438928,1.0,,1,1.0,,1.0,ISR,NonKinetic,1,,,,favorable_with_caveats,favorable_with_caveats,,,GovLab,fail,None,DEVCOM,ARMY_BA3_002,30,Army,CCMD,prototype_demo,2,4
,,,,Title10,,Test_Ranges,,,Partner_CoDev,test,0.0,1.0,1.0,0.8,,1.02,0.834173,1.0,0.58,0.394798,1.0,,1,1.0,,1.0,NA,NonKinetic,1,,,,favorable_with_caveats,favorable_with_caveats,,,GovLab,fail,SAIC,PEO C4I,ARMY_BA6_001,33,Army,POC-User,operational_test,2,2
,,,,Title10,,Sensors,,,UFR,attempt,0.0,1.0,1.0,0.8,,1.02,0.834173,1.0,0.58,0.394798,1.0,,1,1.0,,1.0,ISR,NonKinetic,,,,,not_conducted,favorable_with_caveats,,,GovLab,start,Leidos,DEVCOM,NAVY_BA3_002,35,Navy,CCMD,,2,2
,,,,Title10,,Sensors,0.0,1.0,UFR,funding,,,1.0,,,1.0,0.879937,1.0,0.35,0.363414,1.0,1.18,0,1.0,1.0,,ISR,NonKinetic,0,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,DEVCOM,NAVY_BA3_002,35,Navy,CCMD,prototype_demo,2,2
,,,,Title10,,Microelectronics,0.0,1.0,UFR,attempt,,,1.0,,,1.0,0.879937,1.0,0.35,0.363414,1.0,1.18,0,1.0,1.0,,NA,Kinetic,,,,,not_conducted,,,,GovContractor,start,Boeing,NRL,0602702E,0,DARPA,CCMD,,3,3
,,,,Title10,,Microelectronics,,,UFR,test,0.0,1.0,1.0,0.7,,1.0,0.95,1.0,0.76,0.5054,1.0,,0,1.0,,1.0,NA,Kinetic,0,,,,favorable,favorable,,,GovContractor,pass,Boeing,NRL,0602702E,0,DARPA,CCMD,feasibility,3,4
,,,,Title10,,Sensors,0.0,0.75,Partner,funding,,,1.0,,,1.04,0.771103,1.0,0.253125,0.239532,1.0,1.18,2,1.0,1.0,,ISR,Kinetic,2,,,,favorable,,,,GovLab,fail,SAIC,NRL,MDA_HYP_001,6,MDA,POC-User,functional_test,3,4
,,,,Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.02,0.698953,1.0,0.30375,0.255533,1.0,1.18,1,1.0,1.0,,ISR,Kinetic,1,,,,favorable_with_caveats,,,,GovContractor,fail,NG,AFLCMC,ARMY_BA5_001,10,Army,POC-User,vulnerability_test,3,4
,,,,Title10,,Maritime_Warfare,0.0,1.0,External,funding,,,1.0,,,1.04,0.814506,1.0,0.4,0.399825,1.0,1.18,2,1.0,1.0,,NA,NonKinetic,2,,,,favorable,,,,Commercial,fail,NG,PEO C4I,NAVY_BA2_001,11,Navy,Agency,prototype_demo,3,4
,,,,Title10,,EW,0.0,1.0,UFR,attempt,,,1.0,,,1.04,0.814506,1.0,0.4,0.399825,1.0,1.18,2,1.0,1.0,,SIGINT,Kinetic,,,,,not_conducted,,,,Commercial,start,Boeing,AFLCMC,NAVY_BA4_001,13,Navy,Service HQ,,3,4
,,,,Title10,,EW,0.0,0.75,UFR,funding,,,1.0,,,1.0,0.855625,1.0,0.23625,0.238527,1.0,1.18,0,1.0,1.0,,SIGINT,Kinetic,0,,,,favorable,,,,Commercial,fail,Boeing,AFLCMC,NAVY_BA4_001,13,Navy,Service HQ,functional_test,3,4
,,,,Title10,,Test_Ranges,0.0,0.75,External,attempt,,,1.0,,,1.0,0.855625,1.0,0.23625,0.238527,1.0,1.18,0,1.0,1.0,,NA,Kinetic,,,,,not_conducted,,,,Commercial,start,None,NAVWAR,NAVY_BA6_001,14,Navy,Agency,,3,4
,,,,Title10,,Test_Ranges,0.0,0.75,External,funding,,,1.0,,,1.0,0.790875,1.0,0.27,0.251973,1.0,1.18,0,1.0,1.0,,NA,Kinetic,0,,,,favorable,,,,Commercial,fail,None,NAVWAR,NAVY_BA6_001,14,Navy,Agency,operational_test,3,4
,,,,Title10,,Air_Dominance,0.0,1.0,Partner,funding,,,1.0,,,1.06,0.531152,1.0,0.375,0.249137,1.0,1.18,3,1.0,1.0,,NA,NonKinetic,3,,,,favorable,,,,GovContractor,fail,None,DEVCOM,AF_BA2_001,15,Air Force,Service HQ,feasibility,3,3
,,,,Title10,,C2_JADC2,0.0,0.75,UFR,funding,,,1.0,,,1.04,0.557887,1.0,0.23625,0.161746,1.0,1.18,2,1.0,1.0,,ISR,NonKinetic,2,,,,favorable,,,,GovContractor,fail,Leidos,NRL,AF_BA5_001,18,Air Force,POC-User,vulnerability_test,3,3
,,,,MFP11,,Strike,0.0,1.0,POM,funding,,,1.0,,,1.06,0.583964,1.0,0.45,0.302395,1.0,1.18,3,1.0,0.92,,ISR,NonKinetic,3,,,,favorable,,,,GovContractor,fail,Boeing,NAVWAR,SOCOM_BA3_001,19,SOCOM,POC-User,prototype_demo,3,4
,,,,MFP11,,C2_JADC2,0.0,1.0,POM,attempt,,,1.0,,,1.06,0.583964,1.0,0.45,0.302395,1.0,1.18,3,1.0,0.92,,ISR,Kinetic,,,,,not_conducted,,,,GovContractor,start,SAIC,DARPA,SOCOM_BA5_001,21,SOCOM,POC-User,,3,4
,,,,MFP11,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.0,0.581875,1.0,0.30375,0.191874,1.0,1.18,0,1.0,0.92,,ISR,Kinetic,0,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,DARPA,SOCOM_BA5_001,21,SOCOM,POC-User,vulnerability_test,3,4
,,,,Title10;Title50,,CBRNE,0.0,1.0,External,funding,,,1.0,,,1.02,0.63,1.0,0.4,0.303307,1.0,1.18,1,1.0,1.0,,CBRNE,NonKinetic,1,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,DTRA_BA2_001,22,DTRA,POC-User,prototype_demo,3,3
,,,,Title10;Title50,,Sensors,,,Partner_CoDev,test,0.0,1.0,1.0,0.725,,1.02,0.767813,1.0,0.77,0.437204,1.0,,1,1.0,,1.0,CBRNE,NonKinetic,1,,,,favorable,favorable,,,GovLab,pass,LM,PEO C4I,DTRA_BA3_001,23,DTRA,Service HQ,functional_test,3,6
,,,,Title10;Title50,,Biotechnology,0.0,1.0,ProgramBase,funding,,,1.0,,,1.02,0.648802,1.0,0.5,0.390449,1.0,1.18,1,1.0,1.0,,CBRNE,Kinetic,1,,,,favorable_with_caveats,,,,GovContractor,fail,None,DEVCOM,CBDP_BA3_001,24,CBDP,CCMD,prototype_demo,3,4
,,,,Title10;Title50,,Sensors,0.0,1.0,ProgramBase,attempt,,,1.0,,,1.02,0.648802,1.0,0.5,0.390449,1.0,1.18,1,1.0,1.0,,CBRNE,NonKinetic,,,,,unfavorable,,,,GovContractor,start,SAIC,NRL,CBDP_BA4_001,25,CBDP,Service HQ,,3,2
,,,,Title10;Title50,GovContractor,Sensors,,,ProgramBase,test,0.0,,1.0,,1.0,1.0,0.61425,,0.65,0.399262,,,0,1.0,,,CBRNE,NonKinetic,0,,,,unfavorable,,,,GovContractor,fail,SAIC,NRL,CBDP_BA4_001,25,CBDP,Service HQ,functional_test,3,2
,,,,Title10,GovContractor,AI_ML,,,Partner_CoDev,attempt,0.0,,1.0,,1.0,1.0,0.61425,,0.65,0.399262,,,0,1.0,,,NA,Kinetic,,,,,unfavorable,,,,GovContractor,start,Leidos,AFLCMC,DIU_BA3_001,28,DIU,POC-User,,3,3
,,,,Title10,GovContractor,AI_ML,,,Partner_CoDev,test,0.0,,1.0,,1.0,1.0,0.665438,,0.65,0.432534,,,0,1.0,,,NA,Kinetic,0,,,,unfavorable,,,,GovContractor,fail,Leidos,AFLCMC,DIU_BA3_001,28,DIU,POC-User,prototype_demo,3,3
,,,,Title10,,Air_Dominance,,,Partner_CoDev,test,0.0,1.0,1.0,0.725,,1.04,0.652056,1.0,0.75,0.368738,1.0,,2,1.0,,1.0,ISR,NonKinetic,2,,,,favorable_with_caveats,favorable_with_caveats,,,GovLab,fail,None,DEVCOM,ARMY_BA3_002,30,Army,CCMD,prototype_demo,3,4
,,,,Title10,,Strike,,,Partner_CoDev,attempt,0.0,1.0,1.0,0.725,,1.04,0.652056,1.0,0.75,0.368738,1.0,,2,1.0,,1.0,ISR,NonKinetic,,,,,not_conducted,favorable_with_caveats,,,GovLab,start,NG,DARPA,ARMY_BA4_002,31,Army,CCMD,,3,4
,,,,Title10,,Strike,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.0,0.8325,1.0,0.286875,0.281812,1.0,1.18,0,1.0,1.0,,ISR,NonKinetic,0,,,,favorable_with_caveats,,,,GovLab,fail,NG,DARPA,ARMY_BA4_002,31,Army,CCMD,functional_test,3,4
,,,,Title10,,Test_Ranges,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.04,0.771103,1.0,0.286875,0.271469,1.0,1.18,2,1.0,1.0,,NA,NonKinetic,2,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,PEO C4I,ARMY_BA6_001,33,Army,POC-User,operational_test,3,2
,,,,Title10,,Sensors,0.0,1.0,UFR,funding,,,1.0,,,1.02,0.653174,1.0,0.35,0.275156,1.0,1.18,1,1.0,1.0,,ISR,NonKinetic,1,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,DEVCOM,NAVY_BA3_002,35,Navy,CCMD,prototype_demo,3,2
,,,,Title10,,Air_Dominance,0.0,1.0,Partner_CoDev,attempt,,,1.0,,,1.02,0.653174,1.0,0.35,0.275156,1.0,1.18,1,1.0,1.0,,ISR,Kinetic,,,,,not_conducted,,,,GovLab,start,LM,DEVCOM,NAVY_BA4_002,36,Navy,CCMD,,3,3
,,,,Title10,,Air_Dominance,,,Partner_CoDev,test,0.0,1.0,1.0,0.775,,1.0,0.705891,1.0,0.66,0.361063,1.0,,0,1.0,,1.0,ISR,Kinetic,0,,,,favorable,favorable,,,GovLab,fail,LM,DEVCOM,NAVY_BA4_002,36,Navy,CCMD,functional_test,3,3
,,,,Title10,,Air_Dominance,,,POM,attempt,0.0,1.0,1.0,0.775,,1.0,0.705891,1.0,0.66,0.361063,1.0,,0,1.0,,1.0,NA,Kinetic,,,,,not_conducted,favorable,,,Commercial,start,Boeing,NAVWAR,AF_BA2_002,38,Air Force,CCMD,,3,4
,,,,Title10,,Air_Dominance,,,POM,legal,,,,,,,,,,,,,,,,,NA,Kinetic,0,0.40887,0.3659,0.3682,unfavorable,,1.0,0.17523,Commercial,unfavorable,Boeing,NAVWAR,AF_BA2_002,38,Air Force,CCMD,feasibility,3,4
,,,,Title10,,Microelectronics,0.0,1.0,UFR,funding,,,1.0,,,1.02,0.595,1.0,0.35,0.25065,1.0,1.18,1,1.0,1.0,,NA,Kinetic,1,,,,favorable,,,,GovContractor,fail,Boeing,NRL,0602702E,0,DARPA,CCMD,prototype_demo,4,4
,,,,Title10,,Sensors,0.0,0.75,Partner,funding,,,1.0,,,1.06,0.583419,1.0,0.253125,0.184715,1.0,1.18,3,1.0,1.0,,ISR,Kinetic,3,,,,favorable,,,,GovLab,fail,SAIC,NRL,MDA_HYP_001,6,MDA,POC-User,functional_test,4,4
,,,,Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.04,0.522856,1.0,0.30375,0.194901,1.0,1.18,2,1.0,1.0,,ISR,Kinetic,2,,,,favorable_with_caveats,,,,GovContractor,fail,NG,AFLCMC,ARMY_BA5_001,10,Army,POC-User,vulnerability_test,4,4
,,,,Title10,,Maritime_Warfare,0.0,1.0,External,funding,,,1.0,,,1.06,0.655088,1.0,0.4,0.327754,1.0,1.18,3,1.0,1.0,,NA,NonKinetic,3,,,,favorable,,,,Commercial,fail,NG,PEO C4I,NAVY_BA2_001,11,Navy,Agency,prototype_demo,4,4
,,,,Title10,,EW,0.0,0.75,UFR,funding,,,1.0,,,1.02,0.666626,1.0,0.23625,0.189555,1.0,1.18,1,1.0,1.0,,SIGINT,Kinetic,1,,,,favorable,,,,Commercial,fail,Boeing,AFLCMC,NAVY_BA4_001,13,Navy,Service HQ,functional_test,4,4
,,,,Title10,,Test_Ranges,0.0,0.75,External,funding,,,1.0,,,1.02,0.615347,1.0,0.27,0.199971,1.0,1.18,1,1.0,1.0,,NA,Kinetic,1,,,,favorable,,,,Commercial,fail,None,NAVWAR,NAVY_BA6_001,14,Navy,Agency,operational_test,4,4
,,,,Title10,,Air_Dominance,0.0,1.0,Partner,funding,,,1.0,,,1.08,0.402806,1.0,0.375,0.192501,1.0,1.18,4,1.0,1.0,,NA,NonKinetic,4,,,,favorable,,,,GovContractor,fail,None,DEVCOM,AF_BA2_001,15,Air Force,Service HQ,feasibility,4,3
,,,,Title10,,Sensors,0.0,1.0,POM,attempt,,,1.0,,,1.08,0.402806,1.0,0.375,0.192501,1.0,1.18,4,1.0,1.0,,ISR,NonKinetic,,,,,not_conducted,,,,GovContractor,start,Leidos,DEVCOM,AF_BA4_001,17,Air Force,CCMD,,4,4
,,,,Title10,,Sensors,0.0,0.75,POM,funding,,,1.0,,,1.0,0.51975,1.0,0.30375,0.186291,1.0,1.18,0,1.0,1.0,,ISR,NonKinetic,0,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,DEVCOM,AF_BA4_001,17,Air Force,CCMD,functional_test,4,4
,,,,Title10,,C2_JADC2,0.0,0.75,UFR,funding,,,1.0,,,1.06,0.42735,1.0,0.23625,0.126283,1.0,1.18,3,1.0,1.0,,ISR,NonKinetic,3,,,,favorable,,,,GovContractor,fail,Leidos,NRL,AF_BA5_001,18,Air Force,POC-User,vulnerability_test,4,3
,,,,MFP11,,Strike,0.0,1.0,POM,funding,,,1.0,,,1.08,0.482344,1.0,0.45,0.254485,1.0,1.18,4,1.0,0.92,,ISR,NonKinetic,4,,,,favorable,,,,GovContractor,fail,Boeing,NAVWAR,SOCOM_BA3_001,19,SOCOM,POC-User,prototype_demo,4,4
,,,,MFP11,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.02,0.4641,1.0,0.30375,0.156098,1.0,1.18,1,1.0,0.92,,ISR,Kinetic,1,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,DARPA,SOCOM_BA5_001,21,SOCOM,POC-User,vulnerability_test,4,4
,,,,Title10;Title50,,CBRNE,0.0,1.0,External,funding,,,1.0,,,1.04,0.548986,1.0,0.4,0.269486,1.0,1.18,2,1.0,1.0,,CBRNE,NonKinetic,2,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,DTRA_BA2_001,22,DTRA,POC-User,prototype_demo,4,3
,,,,Title10;Title50,GovLab,Sensors,,,Partner_CoDev,contracting,0.0,,1.0,,1.0,1.02,0.66,,0.6,0.40392,,,1,1.0,,,CBRNE,NonKinetic,1,,,,favorable,,,,GovLab,fail,LM,PEO C4I,DTRA_BA3_001,23,DTRA,Service HQ,vulnerability_test,4,6
,,,,Title10;Title50,GovContractor,Biotechnology,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.04,0.63175,,0.65,0.427063,,,2,1.0,,,CBRNE,Kinetic,2,,,,favorable_with_caveats,,,,GovContractor,fail,None,DEVCOM,CBDP_BA3_001,24,CBDP,CCMD,prototype_demo,4,4
,,,,Title10;Title50,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.02,0.489606,1.0,0.3375,0.198885,1.0,1.18,1,1.0,1.0,,CBRNE,NonKinetic,1,,,,unfavorable,,,,GovContractor,fail,SAIC,NRL,CBDP_BA4_001,25,CBDP,Service HQ,functional_test,4,2
,,,,Title10,,AI_ML,0.0,1.0,Partner_CoDev,funding,,,1.0,,,1.02,0.600162,1.0,0.425,0.307001,1.0,1.18,1,1.0,1.0,,NA,Kinetic,1,,,,unfavorable,,,,GovContractor,fail,Leidos,AFLCMC,DIU_BA3_001,28,DIU,POC-User,prototype_demo,4,3
,,,,Title10,,Air_Dominance,0.0,1.0,Partner_CoDev,funding,,,1.0,,,1.06,0.513375,1.0,0.425,0.272905,1.0,1.18,3,1.0,1.0,,ISR,NonKinetic,3,,,,favorable_with_caveats,,,,GovLab,fail,None,DEVCOM,ARMY_BA3_002,30,Army,CCMD,prototype_demo,4,4
