adoption_align_mult,adoption_base_vote,adoption_portfolio_mult,adoption_status_mult,authority,contract_org_type,domain,funding_class_penalty,funding_color_weight,funding_source,gate,gate_class_penalty,gate_dependency_mult,gate_domain_mult,gate_evidence_mult,gate_exec_mult,gate_latency_boost,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_sponsor_mult,gate_stage_age,gate_status_mult,gate_support_mult,gate_test_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
,,,,Title10,,Test_Ranges,0.0,1.0,Partner_CoDev,attempt,,,1.0,,,1.0,1.0,1.0,0.36,0.373824,1.0,1.18,0,1.0,0.88,,NA,NonKinetic,,,,,not_conducted,,,,Commercial,start,Boeing,DEVCOM,NAVY_BA6_001,14,Navy,Agency,,1,2
,,,,Title10,,Test_Ranges,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.0,1.0,1.0,0.223125,0.231693,1.0,1.18,0,1.0,0.88,,NA,NonKinetic,0,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,DEVCOM,NAVY_BA6_001,14,Navy,Agency,operational_test,1,2
,,,,Title10;Title50,,Sensors,0.0,0.75,Partner,attempt,,,1.0,,,1.0,1.0,1.0,0.223125,0.231693,1.0,1.18,0,1.0,0.88,,CBRNE,NonKinetic,,,,,not_conducted,,,,Commercial,start,None,NAVWAR,DTRA_BA3_001,23,DTRA,CCMD,,1,3
,,,,Title10;Title50,,Sensors,0.0,1.0,Partner,funding,,,1.0,,,1.0,0.95,1.0,0.3,0.295944,1.0,1.18,0,1.0,0.88,,CBRNE,NonKinetic,0,,,,favorable_with_caveats,,,,Commercial,fail,None,NAVWAR,DTRA_BA3_001,23,DTRA,CCMD,prototype_demo,1,3
,,,,Title10,,C2_JADC2,0.0,0.75,External,funding,,,1.0,,,1.02,0.855,1.0,0.21,0.190174,1.0,1.18,1,1.0,0.88,,ISR,Kinetic,1,,,,favorable_with_caveats,,,,Commercial,fail,LM,NRL,NAVY_BA5_001,37,Navy,POC-User,operational_test,1,5
,,,,Title10,,Autonomy_UxS,,,ProgramBase,test,0.0,1.0,1.0,0.75,,1.02,0.857375,1.0,0.63,0.413212,1.0,,1,1.0,,1.0,ISR,Kinetic,1,,,,favorable,favorable,,,GovContractor,pass,LM,AFLCMC,OUSD_MOD_001,2,OUSD(R&E),Service HQ,prototype_demo,2,4
,,,,Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.02,0.731025,1.0,0.2625,0.203248,1.0,1.18,1,1.0,0.88,,ISR,NonKinetic,1,,,,favorable,,,,GovContractor,fail,NG,NRL,ARMY_BA5_001,10,Army,CCMD,vulnerability_test,2,3
,,,,Title10,,Maritime_Warfare,0.0,1.0,POM,funding,,,1.0,,,1.02,0.814506,1.0,0.36,0.310572,1.0,1.18,1,1.0,0.88,,NA,NonKinetic,1,,,,favorable,,,,GovLab,fail,NG,NRL,NAVY_BA2_001,11,Navy,CCMD,feasibility,2,4
,,,,Title10,,Test_Ranges,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.02,0.728769,1.0,0.223125,0.172228,1.0,1.18,1,1.0,0.88,,NA,NonKinetic,1,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,DEVCOM,NAVY_BA6_001,14,Navy,Agency,operational_test,2,2
,,,,Title10;Title50,,Sensors,0.0,1.0,Partner,funding,,,1.0,,,1.02,0.6859,1.0,0.3,0.217945,1.0,1.18,1,1.0,0.88,,CBRNE,NonKinetic,1,,,,favorable_with_caveats,,,,Commercial,fail,None,NAVWAR,DTRA_BA3_001,23,DTRA,CCMD,prototype_demo,2,3
,,,,Title10,,C2_JADC2,,,External,test,0.0,1.0,1.0,0.8,,1.04,0.767125,1.0,0.51,0.325506,1.0,,2,1.0,,1.0,ISR,Kinetic,2,,,,favorable_with_caveats,favorable_with_caveats,,,Commercial,fail,LM,NRL,NAVY_BA5_001,37,Navy,POC-User,operational_test,2,5
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.02,0.690412,1.0,0.2625,0.191956,1.0,1.18,1,1.0,0.88,,ISR,Kinetic,1,,,,favorable,,,,GovContractor,fail,LM,AFLCMC,OUSD_MOD_001,2,OUSD(R&E),Service HQ,functional_test,3,4
,,,,Title10,,C2_JADC2,,,ProgramBase,test,0.0,1.0,1.0,0.8,,1.04,0.684,1.0,0.58,0.330071,1.0,,2,1.0,,1.0,ISR,NonKinetic,2,,,,favorable,favorable,,,GovContractor,pass,NG,NRL,ARMY_BA5_001,10,Army,CCMD,vulnerability_test,3,4
,,,,Title10,,Maritime_Warfare,,,POM,test,0.0,1.0,1.0,0.675,,1.04,0.81,1.0,0.76,0.432151,1.0,,2,1.0,,1.0,NA,NonKinetic,2,,,,favorable,favorable,,,GovLab,fail,NG,NRL,NAVY_BA2_001,11,Navy,CCMD,feasibility,3,4
,,,,Title10,,Test_Ranges,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.04,0.54675,1.0,0.223125,0.131745,1.0,1.18,2,1.0,0.88,,NA,NonKinetic,2,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,DEVCOM,NAVY_BA6_001,14,Navy,Agency,operational_test,3,2
,,,,Title10,,Air_Dominance,0.0,0.75,External,attempt,,,1.0,,,1.04,0.54675,1.0,0.223125,0.131745,1.0,1.18,2,1.0,0.88,,NA,Kinetic,,,,,not_conducted,,,,GovContractor,start,LM,NRL,AF_BA2_001,15,Air Force,POC-User,,3,3
,,,,Title10,,Air_Dominance,,,External,test,0.0,1.0,1.0,0.7,,1.0,0.9,1.0,0.68,0.4284,1.0,,0,1.0,,1.0,NA,Kinetic,0,,,,favorable,favorable,,,GovContractor,fail,LM,NRL,AF_BA2_001,15,Air Force,POC-User,feasibility,3,3
,,,,MFP11,,Strike,,,ProgramBase,attempt,0.0,1.0,1.0,0.7,,1.0,0.9,1.0,0.68,0.4284,1.0,,0,1.0,,1.0,ISR,Kinetic,,,,,not_conducted,favorable,,,GovContractor,start,NG,NRL,SOCOM_BA3_001,19,SOCOM,Agency,,3,3
,,,,MFP11,GovContractor,Strike,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.0,0.8,,0.65,0.52,,,0,1.0,,,ISR,Kinetic,0,,,,favorable,,,,GovContractor,fail,NG,NRL,SOCOM_BA3_001,19,SOCOM,Agency,prototype_demo,3,3
,,,,Title10;Title50,,Sensors,0.0,1.0,Partner,funding,,,1.0,,,1.04,0.5103,1.0,0.3,0.165327,1.0,1.18,2,1.0,0.88,,CBRNE,NonKinetic,2,,,,favorable_with_caveats,,,,Commercial,fail,None,NAVWAR,DTRA_BA3_001,23,DTRA,CCMD,prototype_demo,3,3
,,,,Title10,,C2_JADC2,0.0,0.75,External,funding,,,1.0,,,1.06,0.4788,1.0,0.21,0.110674,1.0,1.18,3,1.0,0.88,,ISR,Kinetic,3,,,,favorable_with_caveats,,,,Commercial,fail,LM,NRL,NAVY_BA5_001,37,Navy,POC-User,operational_test,3,5
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.04,0.516375,1.0,0.2625,0.146384,1.0,1.18,2,1.0,0.88,,ISR,Kinetic,2,,,,favorable,,,,GovContractor,fail,LM,AFLCMC,OUSD_MOD_001,2,OUSD(R&E),Service HQ,functional_test,4,4
,,,,Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.02,0.4,1.0,0.2625,0.111213,1.0,1.18,1,1.0,0.88,,ISR,NonKinetic,1,,,,favorable,,,,GovContractor,fail,NG,NRL,ARMY_BA5_001,10,Army,CCMD,operational_test,4,4
,,,,Title10,GovLab,Maritime_Warfare,,,POM,contracting,0.0,,1.0,,1.0,1.06,0.65025,,0.6,0.413559,,,3,1.0,,,NA,NonKinetic,3,,,,favorable,,,,GovLab,fail,NG,NRL,NAVY_BA2_001,11,Navy,CCMD,feasibility,4,4
,,,,Title10,GovLab,EW,,,Partner_CoDev,attempt,0.0,,1.0,,1.0,1.06,0.65025,,0.6,0.413559,,,3,1.0,,,SIGINT,NonKinetic,,,,,not_conducted,,,,Commercial,start,Boeing,NRL,NAVY_BA4_001,13,Navy,Agency,,4,3
,,,,Title10,,EW,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.0,0.595,1.0,0.223125,0.137857,1.0,1.18,0,1.0,0.88,,SIGINT,NonKinetic,0,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,NRL,NAVY_BA4_001,13,Navy,Agency,functional_test,4,3
,,,,Title10,,Test_Ranges,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.06,0.4046,1.0,0.223125,0.099368,1.0,1.18,3,1.0,0.88,,NA,NonKinetic,3,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,DEVCOM,NAVY_BA6_001,14,Navy,Agency,operational_test,4,2
,,,,Title10,,Air_Dominance,0.0,1.0,External,funding,,,1.0,,,1.02,0.568575,1.0,0.32,0.192709,1.0,1.18,1,1.0,0.88,,NA,Kinetic,1,,,,favorable,,,,GovContractor,fail,LM,NRL,AF_BA2_001,15,Air Force,POC-User,feasibility,4,3
,,,,MFP11,,Strike,0.0,1.0,ProgramBase,funding,,,1.0,,,1.02,0.473812,1.0,0.4,0.18249,1.0,1.18,1,1.0,0.8,,ISR,Kinetic,1,,,,favorable,,,,GovContractor,fail,NG,NRL,SOCOM_BA3_001,19,SOCOM,Agency,prototype_demo,4,3
,,,,Title10;Title50,,Sensors,0.0,1.0,Partner,funding,,,1.0,,,1.06,0.429887,1.0,0.3,0.141954,1.0,1.18,3,1.0,0.88,,CBRNE,NonKinetic,3,,,,favorable_with_caveats,,,,Commercial,fail,None,NAVWAR,DTRA_BA3_001,23,DTRA,CCMD,prototype_demo,4,3
,,,,Title10,,C2_JADC2,0.0,0.75,External,funding,,,1.0,,,1.08,0.4,1.0,0.21,0.094204,1.0,1.18,4,1.0,0.88,,ISR,Kinetic,4,,,,favorable_with_caveats,,,,Commercial,fail,LM,NRL,NAVY_BA5_001,37,Navy,POC-User,operational_test,4,5
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.06,0.4,1.0,0.2625,0.115574,1.0,1.18,3,1.0,0.88,,ISR,Kinetic,3,,,,favorable,,,,GovContractor,fail,LM,AFLCMC,OUSD_MOD_001,2,OUSD(R&E),Service HQ,functional_test,5,4
,,,,Title10,,Land_Warfare,0.0,0.75,POM,attempt,,,1.0,,,1.06,0.4,1.0,0.2625,0.115574,1.0,1.18,3,1.0,0.88,,ISR,NonKinetic,,,,,not_conducted,,,,Commercial,start,NG,PEO C4I,ARMY_BA3_001,8,Army,Service HQ,,5,3
,,,,Title10,,Land_Warfare,0.0,1.0,POM,funding,,,1.0,,,1.0,0.63,1.0,0.36,0.235509,1.0,1.18,0,1.0,0.88,,ISR,NonKinetic,0,,,,not_conducted,,,,Commercial,fail,NG,PEO C4I,ARMY_BA3_001,8,Army,Service HQ,prototype_demo,5,3
,,,,Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.04,0.4,1.0,0.2625,0.113393,1.0,1.18,2,1.0,0.88,,ISR,NonKinetic,2,,,,favorable,,,,GovContractor,fail,NG,NRL,ARMY_BA5_001,10,Army,CCMD,operational_test,5,4
,,,,Title10,,Maritime_Warfare,0.0,1.0,POM,funding,,,1.0,,,1.08,0.4624,1.0,0.36,0.186685,1.0,1.18,4,1.0,0.88,,NA,NonKinetic,4,,,,favorable,,,,GovLab,fail,NG,NRL,NAVY_BA2_001,11,Navy,CCMD,feasibility,5,4
,,,,Title10,,EW,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.02,0.473812,1.0,0.223125,0.111975,1.0,1.18,1,1.0,0.88,,SIGINT,NonKinetic,1,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,NRL,NAVY_BA4_001,13,Navy,Agency,functional_test,5,3
,,,,Title10,,Test_Ranges,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.08,0.4,1.0,0.223125,0.100091,1.0,1.18,4,1.0,0.88,,NA,NonKinetic,4,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,DEVCOM,NAVY_BA6_001,14,Navy,Agency,operational_test,5,2
,,,,Title10,,Air_Dominance,,,External,test,0.0,1.0,1.0,0.7,,1.04,0.654075,1.0,0.68,0.323793,1.0,,2,1.0,,1.0,NA,Kinetic,2,,,,favorable,favorable,,,GovContractor,fail,LM,NRL,AF_BA2_001,15,Air Force,POC-User,feasibility,5,3
,,,,MFP11,,Strike,0.0,1.0,ProgramBase,funding,,,1.0,,,1.04,0.4,1.0,0.4,0.157082,1.0,1.18,2,1.0,0.8,,ISR,Kinetic,2,,,,favorable,,,,GovContractor,fail,NG,NRL,SOCOM_BA3_001,19,SOCOM,Agency,prototype_demo,5,3
,,,,Title10;Title50,,Sensors,0.0,1.0,Partner,funding,,,1.0,,,1.08,0.4,1.0,0.3,0.134577,1.0,1.18,4,1.0,0.88,,CBRNE,NonKinetic,4,,,,favorable_with_caveats,,,,Commercial,fail,None,NAVWAR,DTRA_BA3_001,23,DTRA,CCMD,prototype_demo,5,3
,,,,Title10,,C2_JADC2,0.0,0.75,External,funding,,,1.0,,,1.1,0.4,1.0,0.21,0.095948,1.0,1.18,5,1.0,0.88,,ISR,Kinetic,5,,,,favorable_with_caveats,,,,Commercial,fail,LM,NRL,NAVY_BA5_001,37,Navy,POC-User,operational_test,5,5
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.08,0.4,1.0,0.2625,0.117755,1.0,1.18,4,1.0,0.88,,ISR,Kinetic,4,,,,favorable,,,,GovContractor,fail,LM,AFLCMC,OUSD_MOD_001,2,OUSD(R&E),Service HQ,functional_test,6,4
,,,,Title10,,Land_Warfare,0.0,1.0,POM,funding,,,1.0,,,1.02,0.5054,1.0,0.36,0.192709,1.0,1.18,1,1.0,0.88,,ISR,NonKinetic,1,,,,not_conducted,,,,Commercial,fail,NG,PEO C4I,ARMY_BA3_001,8,Army,Service HQ,prototype_demo,6,3
,,,,Title10,,Air_Dominance,0.0,1.0,External,attempt,,,1.0,,,1.02,0.5054,1.0,0.36,0.192709,1.0,1.18,1,1.0,0.88,,ISR,Kinetic,,,,,not_conducted,,,,GovLab,start,LM,AFLCMC,ARMY_BA4_001,9,Army,CCMD,,6,3
,,,,Title10,,Air_Dominance,,,External,legal,,,,,,,,,,,,,,,,,ISR,Kinetic,0,0.42651,0.3407,0.4186,unfavorable,,1.0,0.18279,GovLab,unfavorable,LM,AFLCMC,ARMY_BA4_001,9,Army,CCMD,functional_test,6,3
,,,,Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.06,0.4,1.0,0.2625,0.115574,1.0,1.18,3,1.0,0.88,,ISR,NonKinetic,3,,,,favorable,,,,GovContractor,fail,NG,NRL,ARMY_BA5_001,10,Army,CCMD,operational_test,6,4
,,,,Title10,,Maritime_Warfare,0.0,1.0,POM,funding,,,1.0,,,1.1,0.4,1.0,0.36,0.164483,1.0,1.18,5,1.0,0.88,,NA,NonKinetic,5,,,,favorable,,,,GovLab,fail,NG,NRL,NAVY_BA2_001,11,Navy,CCMD,feasibility,6,4
,,,,Title10,,Autonomy_UxS,0.0,1.0,POM,attempt,,,1.0,,,1.1,0.4,1.0,0.36,0.164483,1.0,1.18,5,1.0,0.88,,ISR,NonKinetic,,,,,not_conducted,,,,GovLab,start,None,NRL,NAVY_BA3_001,12,Navy,POC-User,,6,2
,,,,Title10,,Autonomy_UxS,,,POM,legal,,,,,,,,,,,,,,,,,ISR,NonKinetic,0,0.375563,0.420625,0.35875,unfavorable,,1.0,0.153813,GovLab,unfavorable,None,NRL,NAVY_BA3_001,12,Navy,POC-User,prototype_demo,6,2
,,,,Title10,,EW,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.04,0.4,1.0,0.223125,0.096384,1.0,1.18,2,1.0,0.88,,SIGINT,NonKinetic,2,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,NRL,NAVY_BA4_001,13,Navy,Agency,functional_test,6,3
,,,,Title10,,Test_Ranges,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.1,0.4,1.0,0.223125,0.101945,1.0,1.18,5,1.0,0.88,,NA,NonKinetic,5,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,DEVCOM,NAVY_BA6_001,14,Navy,Agency,operational_test,6,2
,,,,Title10,,Air_Dominance,0.0,1.0,External,funding,,,1.0,,,1.06,0.4,1.0,0.32,0.14089,1.0,1.18,3,1.0,0.88,,NA,Kinetic,3,,,,favorable,,,,GovContractor,fail,LM,NRL,AF_BA2_001,15,Air Force,POC-User,feasibility,6,3
,,,,Title10,,Sensors,0.0,1.0,ProgramBase,attempt,,,1.0,,,1.06,0.4,1.0,0.32,0.14089,1.0,1.18,3,1.0,0.88,,ISR,NonKinetic,,,,,not_conducted,,,,Commercial,start,SAIC,NAVWAR,AF_BA4_001,17,Air Force,Service HQ,,6,3
,,,,Title10,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.0,0.4,1.0,0.2625,0.109032,1.0,1.18,0,1.0,0.88,,ISR,NonKinetic,0,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NAVWAR,AF_BA4_001,17,Air Force,Service HQ,functional_test,6,3
,,,,MFP11,,Strike,0.0,1.0,ProgramBase,funding,,,1.0,,,1.06,0.4,1.0,0.4,0.160102,1.0,1.18,3,1.0,0.8,,ISR,Kinetic,3,,,,favorable,,,,GovContractor,fail,NG,NRL,SOCOM_BA3_001,19,SOCOM,Agency,prototype_demo,6,3
,,,,Title10;Title50,,Sensors,0.0,1.0,Partner,funding,,,1.0,,,1.1,0.4,1.0,0.3,0.137069,1.0,1.18,5,1.0,0.88,,CBRNE,NonKinetic,5,,,,favorable_with_caveats,,,,Commercial,fail,None,NAVWAR,DTRA_BA3_001,23,DTRA,CCMD,prototype_demo,6,3
,,,,Title10,,C2_JADC2,0.0,0.75,External,funding,,,1.0,,,1.12,0.4,1.0,0.21,0.097693,1.0,1.18,6,1.0,0.88,,ISR,Kinetic,6,,,,favorable_with_caveats,,,,Commercial,fail,LM,NRL,NAVY_BA5_001,37,Navy,POC-User,operational_test,6,5
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.1,0.4,1.0,0.2625,0.119935,1.0,1.18,5,1.0,0.88,,ISR,Kinetic,5,,,,favorable,,,,GovContractor,fail,LM,AFLCMC,OUSD_MOD_001,2,OUSD(R&E),Service HQ,functional_test,7,4
,,,,Title10,,Land_Warfare,0.0,1.0,POM,funding,,,1.0,,,1.04,0.4,1.0,0.36,0.155511,1.0,1.18,2,1.0,0.88,,ISR,NonKinetic,2,,,,not_conducted,,,,Commercial,fail,NG,PEO C4I,ARMY_BA3_001,8,Army,Service HQ,prototype_demo,7,3
,,,,Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.08,0.4,1.0,0.2625,0.117755,1.0,1.18,4,1.0,0.88,,ISR,NonKinetic,4,,,,favorable,,,,GovContractor,fail,NG,NRL,ARMY_BA5_001,10,Army,CCMD,operational_test,7,4
,,,,Title10,,Maritime_Warfare,,,POM,test,0.0,1.0,1.0,0.675,,1.12,0.41895,1.0,0.76,0.240712,1.0,,6,1.0,,1.0,NA,NonKinetic,6,,,,favorable,favorable,,,GovLab,fail,NG,NRL,NAVY_BA2_001,11,Navy,CCMD,feasibility,7,4
,,,,Title10,,EW,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.06,0.4,1.0,0.223125,0.098238,1.0,1.18,3,1.0,0.88,,SIGINT,NonKinetic,3,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,NRL,NAVY_BA4_001,13,Navy,Agency,functional_test,7,3
,,,,Title10,,Test_Ranges,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.12,0.4,1.0,0.223125,0.103798,1.0,1.18,6,1.0,0.88,,NA,NonKinetic,6,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,DEVCOM,NAVY_BA6_001,14,Navy,Agency,operational_test,7,2
,,,,Title10,,Air_Dominance,0.0,1.0,External,funding,,,1.0,,,1.08,0.4,1.0,0.32,0.143548,1.0,1.18,4,1.0,0.88,,NA,Kinetic,4,,,,favorable,,,,GovContractor,fail,LM,NRL,AF_BA2_001,15,Air Force,POC-User,feasibility,7,3
,,,,Title10,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.02,0.4,1.0,0.2625,0.111213,1.0,1.18,1,1.0,0.88,,ISR,NonKinetic,1,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NAVWAR,AF_BA4_001,17,Air Force,Service HQ,functional_test,7,3
,,,,MFP11,,Strike,0.0,1.0,ProgramBase,funding,,,1.0,,,1.08,0.4,1.0,0.4,0.163123,1.0,1.18,4,1.0,0.8,,ISR,Kinetic,4,,,,favorable,,,,GovContractor,fail,NG,NRL,SOCOM_BA3_001,19,SOCOM,Agency,prototype_demo,7,3
,,,,Title10;Title50,Commercial,Sensors,,,Partner,contracting,0.0,,1.0,,1.0,1.12,0.4,,0.6,0.2688,,,6,1.0,,,CBRNE,NonKinetic,6,,,,favorable_with_caveats,,,,Commercial,fail,None,NAVWAR,DTRA_BA3_001,23,DTRA,CCMD,prototype_demo,7,3
,,,,Title10,,C2_JADC2,0.0,0.75,External,funding,,,1.0,,,1.14,0.4,1.0,0.21,0.099437,1.0,1.18,7,1.0,0.88,,ISR,Kinetic,7,,,,favorable_with_caveats,,,,Commercial,fail,LM,NRL,NAVY_BA5_001,37,Navy,POC-User,operational_test,7,5
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.12,0.4,1.0,0.2625,0.122116,1.0,1.18,6,1.0,0.88,,ISR,Kinetic,6,,,,favorable,,,,GovContractor,fail,LM,AFLCMC,OUSD_MOD_001,2,OUSD(R&E),Service HQ,functional_test,8,4
,,,,Title10,,Land_Warfare,0.0,1.0,POM,funding,,,1.0,,,1.06,0.4,1.0,0.36,0.158501,1.0,1.18,3,1.0,0.88,,ISR,NonKinetic,3,,,,favorable_with_caveats,,,,Commercial,fail,NG,PEO C4I,ARMY_BA3_001,8,Army,Service HQ,prototype_demo,8,3
,,,,Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.1,0.4,1.0,0.2625,0.119935,1.0,1.18,5,1.0,0.88,,ISR,NonKinetic,5,,,,favorable,,,,GovContractor,fail,NG,NRL,ARMY_BA5_001,10,Army,CCMD,operational_test,8,4
,,,,Title10,,Maritime_Warfare,0.0,1.0,POM,funding,,,1.0,,,1.14,0.4,1.0,0.36,0.170464,1.0,1.18,7,1.0,0.88,,NA,NonKinetic,7,,,,favorable,,,,GovLab,fail,NG,NRL,NAVY_BA2_001,11,Navy,CCMD,feasibility,8,4
,,,,Title10,,EW,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.08,0.4,1.0,0.223125,0.100091,1.0,1.18,4,1.0,0.88,,SIGINT,NonKinetic,4,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,NRL,NAVY_BA4_001,13,Navy,Agency,functional_test,8,3
,,,,Title10,,Test_Ranges,,,Partner_CoDev,test,0.0,1.0,1.0,0.8,,1.14,0.4165,1.0,0.5,0.189924,1.0,,7,1.0,,1.0,NA,NonKinetic,7,,,,favorable_with_caveats,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,NAVY_BA6_001,14,Navy,Agency,operational_test,8,2
,,,,Title10,,Air_Dominance,0.0,1.0,External,funding,,,1.0,,,1.1,0.4,1.0,0.32,0.146207,1.0,1.18,5,1.0,0.88,,NA,Kinetic,5,,,,favorable,,,,GovContractor,fail,LM,NRL,AF_BA2_001,15,Air Force,POC-User,feasibility,8,3
